height (cm), viscosity (Pa*s)
19.111472263868066, 1.372390544250378
19.097996001999, 1.30220402602849
19.07606071964018, 1.301832005823864
19.071755306557247, 1.3447325198646345
19.05640379810095, 1.299906975621985
19.051338080959518, 1.2687606676990748
19.00877889413502, 1.208347649828855
19.00484679535232, 1.3026094444674756
18.99825712143928, 1.1613160641755191
18.98497458037898, 1.2450573808227468
18.962408185220365, 1.2621025052750083
18.956278975896666, 1.453136036011212
18.9132916674193, 1.3345386570521929
18.894097713048236, 1.2772913766293106
18.887021054690045, 1.4611274485551715
18.881252315018962, 1.3957456093736882
18.84118392416695, 1.1719370658111237
18.827380059970015, 1.2947069759753957
18.802225896397594, 1.4275296800821946
18.796906898663345, 1.3946032973822655
18.77895836697036, 1.1736631324752527
18.765258370814593, 1.4231275966901882
18.759029235382307, 1.2723322592892548
18.72891203047125, 1.4413529722591971
18.718644535999715, 1.2778476701325334
18.70633608195902, 1.334105358366451
18.703649406066198, 1.3328319051549777
18.68564838459891, 1.1619725372096392
18.667854406130267, 1.2844425607956211
18.641485492547844, 1.376852494534723
18.601377977677828, 1.259012286303219
18.597632079482647, 1.2817120980654526
18.572340145716616, 1.3061669079303573
18.57222788605697, 1.1948512923165575
18.570239069654363, 1.3064774703715876
18.56902848575712, 1.372876761610153
18.525894402196492, 1.162958505647558
18.496426709722062, 1.4228006417328736
18.475845952023988, 1.3309374678712367
18.466313410458948, 1.311136199873514
18.46295606043132, 1.2750935771925738
18.445623045620046, 1.161926501150497
18.443815592203897, 1.2606849289104225
18.422399366354558, 1.484014588665796
18.410958114692654, 1.3297607481460165
18.401115132089128, 1.4172200805915023
18.370626168397283, 1.2114959457837375
18.343699293210538, 1.3011965008187791
18.32611552714209, 1.3224293881891962
18.30384600803047, 1.3485129707036005
18.296691654172914, 1.3206736547058937
18.286582551420917, 1.3185482664263208
18.27057014349968, 1.3639398149561466
18.251488005997, 1.4344446171545402
18.241554384098272, 1.1549965220183904
18.223493253373313, 1.209698151919875
18.20984875209454, 1.3608254429096258
18.201550463706198, 1.357284272346136
18.195498500749625, 1.279045632172536
18.142834687919198, 1.3261302502092218
18.142607006355977, 1.3621367010057126
18.113799528807025, 1.1773366058943149
18.10151611694153, 1.3265194296452731
18.094062968515743, 1.3179489576611412
18.087387617666575, 1.2880333177821217
18.075021083208394, 1.286758663811891
18.06777560586795, 1.1450826138160737
18.016016991504248, 1.2706365140163427
18.009625648714103, 1.3466873643064872
17.987322467798357, 1.2742440480545167
17.97869065467266, 1.3464102180569035
17.97394002998501, 1.3736118433160445
17.94142646625405, 1.2956729366633228
17.93077619085194, 1.4321898848514873
17.904822826681897, 1.17834691375576
17.904291546534424, 1.3384241152066105
17.903553223388304, 1.1336953402195895
17.90209895052474, 1.3900606742459667
17.831388972180577, 1.3341755013561625
17.817169415292355, 1.3074606481801592
17.81545706020229, 1.3999001425962019
17.811183440537796, 1.4036211542148558
17.79067297337247, 1.214179941512949
17.78137322643026, 1.3764640960036199
17.763642940434544, 1.4793580550999352
17.744621974726922, 1.2142676299405966
17.715066814418876, 1.3368212694324735
17.709989505247375, 1.2986205119535281
17.689866961256214, 1.3269947055741609
17.686129188926664, 1.2823998380488957
17.680661669165417, 1.2861097888165725
17.652933533233384, 1.4158376888698327
17.61250330058851, 1.3309596267825035
17.60542728635682, 1.3350591108208134
17.60184233464663, 1.2082866408443718
17.5978962304562, 1.2953595165988991
17.5836131934033, 1.2186676241189751
17.57413348881115, 1.2900130990842973
17.53232383808096, 1.2784110617434656
17.51551167273506, 1.3969400957142946
17.498064011472525, 1.4747948002251001
17.469040074557316, 1.3824601450701042
17.46824087956022, 1.1752893804071836
17.445934082139257, 1.3372153047937267
17.441417624521073, 1.1786834936037316
17.42276145391871, 1.304141047676801
17.422373575117202, 1.3314297048046972
17.416229933813582, 1.3419988745231008
17.379436410826845, 1.3828344060413207
17.35768293935224, 1.2337057444648147
17.34822874277147, 1.4315685689782993
17.316026986506746, 1.3683405193727307
17.309507268837493, 1.3441452009735169
17.291022875658946, 1.1983422702726365
17.270529021203682, 1.3603768676428165
17.26255709354625, 1.3528392523750046
17.253008495752123, 1.2890673948934102
17.245335137309393, 1.3377873403818543
17.23124680902792, 1.3678225949595313
17.228269963378967, 1.4147861812444424
17.184158655966133, 1.3827491130014236
17.169167800715027, 1.2985154728484984
17.15169415292354, 1.2622550351662962
17.13569715142429, 1.17119308327108
17.12829555371568, 1.3437152347493084
17.11673774223999, 1.60625266119783
17.086916171543855, 1.3895817816490736
17.08357788847512, 1.3741675010618206
17.082783992619074, 1.2874442975822202
17.04264417087231, 1.2264406388662024
17.030609156959983, 1.3307277983306651
17.02324061849672, 1.3203002542926483
16.991724137931033, 1.517071385875493
16.985174184561263, 1.4207187269068982
16.97821555888722, 1.1884822464096862
16.937082694607753, 1.307097154343814
16.93518679016656, 1.2503534476846951
16.935068090954523, 1.5171996809185402
16.92870564717641, 1.3758944659576107
16.90905163418291, 1.3002618454944186
16.84379892406738, 1.3162314045318175
16.838220995885038, 1.3259944860172832
16.837571214392803, 1.4599878988747401
16.83027747664629, 1.2781891890293362
16.827440324781428, 1.2503054526247828
16.821543270917733, 1.4174526196465493
16.78696251874063, 1.4764198288051114
16.7791662789295, 1.328689641373117
16.765396190793492, 1.3888705021768712
16.74678644284415, 1.3559935374094856
16.727444907683143, 1.2195788589352607
16.68520094791314, 1.2335595548471534
16.681828736794394, 1.3888292777774116
16.67578335832084, 1.436204217469458
16.65614794106706, 1.3610553398113858
16.64170019467878, 1.3659267864282492
16.638399061338895, 1.3839166188293912
16.630259976394782, 1.287670749045784
16.612551967259613, 1.2314261699185014
16.59302963902664, 1.3288252364656385
16.552339830084957, 1.3908258333238517
16.530447962831772, 1.2115648439272488
16.520233567426814, 1.5565424725008667
16.51181409295352, 1.3532436011471354
16.509727527540576, 1.4017719210885922
16.508641133978465, 1.3410190844935412
16.492402001246568, 1.3225792774342366
16.45073463268366, 1.435131212056496
16.43747508598642, 1.3867868338384872
16.418946544426902, 1.3357986580826078
16.41633199025487, 1.2346326458505898
16.393126662475215, 1.4337444332929183
16.38281699575744, 1.2436523092020075
16.367269757978153, 1.399878239861449
16.356308357449183, 1.3564109677795757
16.34538657276866, 1.3198586523981446
16.338335498917207, 1.3393380493004077
16.305751022793686, 1.4874375348208533
16.296743295019155, 1.180449270479904
16.271859070464767, 1.3784984463084666
16.261003962304564, 1.2806799925404204
16.235865817091454, 1.2028978343314023
16.20680459770115, 1.3191557038729864
16.196093052374913, 1.381648412188341
16.19138930534733, 1.2317242061666132
16.17956867719986, 1.4136676200610312
16.159880059970014, 1.4353442868260564
16.156776164156728, 1.2810530444228978
16.134924737631184, 1.3968187397414877
16.09684709883864, 1.3495386564853897
16.081164655767353, 1.2640213278076566
16.078254334371277, 1.2229744381506704
16.075961363580504, 1.3911939302797607
16.05247162133219, 1.5351784873960146
16.051100449775113, 1.3266084389674615
16.03952166773756, 1.4954701127058136
16.0285225679843, 1.3869908480272526
15.983572681744235, 1.5729769346276805
15.981318935127032, 1.331297073246909
15.968965025683879, 1.4186743042111996
15.936302919968586, 1.2567251363747434
15.91408486233074, 1.4067722168144974
15.89823418799075, 1.3447467050497026
15.896940839924866, 1.3651186770699604
15.888744441338652, 1.3935053636010841
15.881709978344162, 1.2212351333929468
15.880110278194238, 1.4577937813305804
15.86011642827235, 1.3715068520014797
15.848827253040145, 1.3891260951352726
15.794680220865178, 1.3851635948794692
15.78673651938076, 1.1907725114628658
15.778366665723741, 1.3952968876527074
15.763888711382013, 1.2883544113109646
15.760387373880627, 1.4485362682056924
15.733033239477823, 1.388725220193871
15.732323838080958, 1.4561306324266943
15.6983908045977, 1.4889414053955212
15.6756071964018, 1.4237515604223479
15.660727245073115, 1.3618570269083212
15.659610194902548, 1.431652349522736
15.62863897721469, 1.1977246598883864
15.622969205052646, 1.3637012286950243
15.619349798784818, 1.3423925349226637
15.599985007496251, 1.4305544228498328
15.590495260844154, 1.5020745022547954
15.577386068870327, 1.1505258360478379
15.57256157635468, 1.3546263722825713
15.550714242878561, 1.3850655729054755
15.534487850414415, 1.4117244735271715
15.512728635682159, 1.5890757050298219
15.480858400586941, 1.262623550287066
15.469372127123252, 1.3380256745330619
15.444814092953523, 1.2216516951348753
15.43386229961942, 1.4558360315654366
15.432843922866153, 1.3595591661327202
15.40841760937713, 1.35856819623793
15.401730033859476, 1.3712719269466926
15.37226298615398, 1.4191598591530885
15.360029985007497, 1.415780177157865
15.340833583208397, 1.406291957474185
15.338483003396261, 1.247251050969998
15.326369627686157, 1.3789478289090105
15.317371314342829, 1.509276291746274
15.31683808095952, 1.3738451818884123
15.281822422122271, 1.438775115515001
15.257261369315342, 1.2613739549934593
15.25686564880825, 1.3255290725540818
15.245980774318724, 1.3977919361470128
15.214479802352345, 1.4525522858990974
15.187126224121982, 1.238610332825335
15.181574546060304, 1.375280808550804
15.169724915320117, 1.324139113863233
15.157886056971515, 1.4245351944246922
15.149518718901419, 1.297606631030668
15.121529235382308, 1.4012538196208844
15.116998616076579, 1.2281059522562374
15.08134537994161, 1.3998189155308578
15.068969497552109, 1.4284257051961318
15.052628145386766, 1.2684322377912836
15.042701710369306, 1.2574186002338152
15.040597796339926, 1.4918609935320186
15.037804669094024, 1.3985894045544485
15.031017028799035, 1.4408260317849215
14.961126032728316, 1.4637831587355206
14.94017885793945, 1.2323361962554675
14.938966052687942, 1.3917041234560663
14.926060046899627, 1.4516430605041284
14.912540529735132, 1.378718281281003
14.90464867566217, 1.3538660393381383
14.902141786249732, 1.6195322237754546
14.897818750199368, 1.3874559107787432
14.895769180627077, 1.2194516934260113
14.853500929535233, 1.457453612328934
14.849752750743274, 1.5548054758935428
14.837156564574855, 1.352954129873722
14.814532233883059, 1.6546821719634386
14.772845929976189, 1.5397868715203769
14.768140929535232, 1.5447836772210053
14.753143740629685, 1.482445956871113
14.751771904745302, 1.4215090936525658
14.74391689869351, 1.323873810915642
14.742273437749212, 1.2691462589881846
14.689546965647612, 1.5030562124298692
14.68288632154511, 1.4254808604858618
14.67781939799331, 1.6265515167999212
14.677017269143207, 1.399570049032692
14.63658349929513, 1.296713670029764
14.635220389805099, 1.5118910883928558
14.618638088363227, 1.4204465877517922
14.614860569715143, 1.4031378323713204
14.607104447776113, 1.2655907472041752
14.604850782156092, 1.27448370148425
14.598572713643179, 1.4307345759563326
14.53914275738843, 1.3904984747977984
14.515556695336542, 1.3608483997931409
14.47664001332667, 1.4891570629278845
14.472382413444441, 1.3851905808318423
14.46942141174311, 1.3515470122163753
14.453123053857688, 1.3712624020115938
14.452797739061504, 1.249040560088747
14.445620738018087, 1.250905562352894
14.438602698650675, 1.4005493445790733
14.428030767225085, 1.3665119848516747
14.40833535613146, 1.5347188854818097
14.381813343328336, 1.4463718977893267
14.359328668998835, 1.458293062934003
14.334492483487985, 1.3499899348241138
14.332137548247154, 1.4131651831722656
14.326869795871296, 1.2490355208948798
14.313793103448276, 1.2745652242742682
14.296360508270457, 1.3993249283042024
14.277252550195492, 1.4174479783317384
14.233029963891294, 1.2868145692181352
14.21852966373956, 1.4626564037896148
14.207403929614141, 1.5093848701664103
14.20530389977425, 1.3408261532889547
14.191553353757904, 1.3917929319790487
14.188869227358152, 1.3545132028368627
14.165360298574118, 1.2563302762523163
14.157272380758773, 1.4425449312370318
14.144910809901173, 1.4583423446103387
14.121113273150659, 1.3774700829569906
14.120520384968806, 1.2996849724914112
14.114773201634478, 1.3888773177991183
14.061606696651674, 1.6740259101950155
14.046996101949027, 1.4002210820508878
14.02872397134766, 1.4315000168726928
14.027410207939509, 1.620852303637374
14.027296187971588, 1.6107308484683902
14.022183665448829, 1.284491492958479
13.964699690970843, 1.402565740671102
13.950548725637182, 1.4387328337190926
13.949879211337727, 1.4733207235360661
13.938963018490757, 1.5353792617668454
13.935558528428093, 1.3994938747721097
13.935027248280623, 1.3111199548346215
13.923011206261275, 1.4449267520835067
13.908128218499446, 1.4171805965488107
13.88014411161766, 1.2672518836532254
13.868617229846617, 1.600094066785405
13.847023262562267, 1.6263110271840564
13.826199841255843, 1.3167134865719452
13.808320839580212, 1.4658929635109217
13.78656491754123, 1.5522791735449828
13.768925238873102, 1.3975785834874137
13.766962738143125, 1.4471582572509538
13.74753223388306, 1.6983444804398347
13.738380460932326, 1.4365830208653174
13.73336346112658, 1.2811433302081947
13.733087416687695, 1.3325761865353982
13.712225376673366, 1.4512350951017052
13.699226534273848, 1.4546757527595375
13.675920125043863, 1.4526566831156915
13.643551724137932, 1.4651988854031917
13.633895702751033, 1.4066148924085873
13.618936983121344, 1.2493833345704333
13.617423288355823, 1.3868108984374534
13.60521966864669, 1.3180290179387584
13.604930391946883, 1.5160695984338526
13.603727609879272, 1.2166580611379725
13.520831869779396, 1.3704424764704863
13.50883267227146, 1.3605550944922529
13.501178410794603, 1.4490267122751246
13.484825920373147, 1.4126505281735358
13.47590857113816, 1.3615359253962949
13.468035108659263, 1.4010508735941043
13.457617345173567, 1.50792985327629
13.455128615467547, 1.2040074124698326
13.452142704158126, 1.4184081830787523
13.444888961769117, 1.3963618643207076
13.427592203898051, 1.5622120455534731
13.425179541376853, 1.2863841695549376
13.352964331787595, 1.469514658393328
13.332981366459627, 1.5289031847685453
13.314413418290854, 1.357922447913026
13.300937683332247, 1.2579483264662574
13.295603384748304, 1.6648885010522132
13.289202457594733, 1.438430648168959
13.287602117308694, 1.3033835586607718
13.257039557144505, 1.4358771023031327
13.229635658361296, 1.3156824626272716
13.226836337928596, 1.4650181793705634
13.223815015569139, 1.6872583589729397
13.222293280840496, 1.399038439191537
13.214765429785107, 1.4459469391569566
13.206833583208397, 1.5147902322937665
13.174974766138059, 1.5612686013117514
13.163894263394619, 1.3090118234344157
13.140809595202398, 1.4320252268194402
13.130187080372858, 1.4160794298930341
13.112591598937374, 1.3214997560009445
13.078502082292188, 1.468306672648658
13.052741536208641, 1.5084992280598826
13.036255030379548, 1.5371813897591418
13.035894195759264, 1.5701951325026695
13.028702266513802, 1.5276164356032462
13.021064148776675, 1.3148330021958863
13.016270955431375, 1.5252896382127439
13.007775242813377, 1.430789215369642
12.999109556332945, 1.3883108565003497
12.97647676161919, 1.3707615473768657
12.957403413677778, 1.4281339676803892
12.94448275862069, 1.409110076161673
12.93876954379953, 1.221885122886502
12.920229240218601, 1.7361411216122575
12.885259816900062, 1.2733725954320867
12.860898425787108, 1.537898799894679
12.850278194236216, 1.5263767197617792
12.822905547226387, 1.3519812931878503
12.8141071964018, 1.5381697383527035
12.811387706146927, 1.31291130073503
12.796864858709887, 1.3858515033269891
12.792923538230884, 1.4221941980572106
12.783396673756146, 1.5729253893344082
12.776684423745575, 1.406590929987062
12.741810004088865, 1.401054232695226
12.736521739130435, 1.294219238593646
12.73335749707564, 1.2561787018444481
12.715573284786178, 1.693188233908627
12.685331334332833, 1.805973501214971
12.681420956188573, 1.4875995583445316
12.658118852661582, 1.4753098508844447
12.606218890554723, 1.2476334979673829
12.604854111405835, 1.506045097189498
12.600289210233594, 1.340611239103957
12.595495541702835, 1.6103975979626362
12.5936151924038, 1.3252919214316732
12.568348133625495, 1.45013222795512
12.566135071998886, 1.713422599313801
12.550903639089546, 1.4659060328290041
12.527865197835865, 1.468955132858668
12.523692067009973, 1.5337746465436324
12.52299654520566, 1.4687092191693674
12.505065123688157, 1.6084501210985322
12.456921973795712, 1.3076589337334297
12.440998185117968, 1.472186328916618
12.439726307059237, 1.2877656852726813
12.436526022702935, 1.3658737675109682
12.433094742951106, 1.341132963857231
12.42396494060662, 1.5243309364635977
12.387955495936243, 1.4488110645850456
12.371297889516782, 1.5737350112364215
12.341433004428021, 1.535864605201549
12.325700193381572, 1.375963768388416
12.313452103735367, 1.2951204055375383
12.298816549172225, 1.4117642388250047
12.294604572713645, 1.5624815363608153
12.287628781029333, 1.401261690603477
12.272346449725957, 1.4679782676548188
12.266492195078932, 1.4249850939853315
12.253945527236384, 1.4326449148830032
12.251593027015904, 1.5684512312867709
12.240114786356823, 1.3511622314026683
12.174046525124536, 1.306250538148344
12.152978945309954, 1.5714944605515138
12.152210210684133, 1.3818500735111456
12.129477629606251, 1.7027441103837422
12.129177953396185, 1.298402317858903
12.121170414792605, 1.5491998884504792
12.119978481347562, 1.4224288854125953
12.118898376898509, 1.4401929371088735
12.110944880500927, 1.4613564131533028
12.095609614547564, 1.5127134005792253
12.046954022988507, 1.4233155062784335
12.035606965747897, 1.3793493675629522
12.032986944027988, 1.3050573907462486
12.00823719719088, 1.6677731260677453
11.982377382737205, 1.5287838400047653
11.976421789105448, 1.6595975094043265
11.961394302848577, 1.5977117927405393
11.953899204244033, 1.461019054750357
11.936671664167918, 1.3203412396620018
11.913818804883274, 1.5860470601364454
11.897374682224108, 1.4039503690989983
11.893324950428012, 1.3403934632897592
11.883143236074272, 1.7495189706444914
11.87614246930589, 1.4677601211134397
11.851354322838581, 1.4975883903388965
11.850395701025892, 1.677419444485061
11.838603089759468, 1.5699862136398397
11.834497267495285, 1.4589855201766264
11.818962384479404, 1.4118451678385455
11.786438954435827, 1.3207012423073021
11.759665881345043, 1.3245358592648755
11.754672991373168, 1.3088725607206275
11.751009495252374, 1.5557553889859985
11.717379435282359, 1.4953099601018383
11.712713643178413, 1.8430083524751835
11.70852395230956, 1.5420281736599093
11.685747269222531, 1.5432357313603915
11.676149068322982, 1.6594790012227914
11.669058274601019, 1.6390163283134518
11.642326836581711, 1.9024386942759843
11.631625394199453, 1.4923153294069014
11.61673163418291, 1.2969217223423077
11.593878774898267, 1.4426335145709668
11.585952593323592, 1.4119080845772058
11.576739130434785, 1.3314578102682677
11.574480011902446, 1.4081044854424605
11.573103448275862, 1.3599406361568853
11.56874062968516, 1.593193696472654
11.55897622617263, 1.416751754334742
11.477183323232003, 1.3438622362633623
11.473012541348375, 1.4500641850365068
11.472337646965993, 1.4794586734616808
11.447024313929994, 1.2282557806580157
11.439062809021022, 1.4300851866244644
11.436300338202992, 1.4193793631001355
11.432194795459413, 1.201302528472649
11.395058899121869, 1.522911094548257
11.391335680474372, 1.5228997117340348
11.35686197717468, 1.597787994279707
11.355701197020538, 1.5162951303122922
11.345233228456195, 1.4721418703513751
11.344116066966519, 1.3366406952119596
11.306353030381361, 1.526395202236887
11.280794602698652, 1.5113140252067552
11.279194902548726, 1.4215047360957804
11.27467810212541, 1.5458078759387304
11.263896361678318, 1.6101556369546137
11.257074910820453, 1.2997605898448203
11.234118420241936, 1.4021090915825296
11.221703637976931, 1.3405532322930145
11.203094881130864, 1.3370053894927596
11.181120977972553, 1.585220730177899
11.176303550352484, 1.4907756362476114
11.151407090572361, 1.5158062888946244
11.122479449930209, 1.53268947299234
11.121357821089456, 1.4047348844139234
11.113247060680187, 1.4603539737092404
11.112246485452927, 1.4850066943757938
11.105352078059331, 1.3275026974792847
11.08189855072464, 1.3934921001452454
11.070102387830477, 1.3309739620049046
11.04014405840558, 1.4358120661047977
11.00593703148426, 1.45780459734129
10.999247376311844, 1.4944757614152513
10.985577211394304, 1.7027740135272584
10.978629018823922, 1.5698377726732269
10.961286924105515, 1.530851653126024
10.960854572713645, 1.251587314101272
10.937329570508863, 1.4455496982385863
10.935525987006498, 1.6357735302328436
10.927839484513065, 1.2640326292822113
10.899903972064601, 1.4640216246225126
10.870367716904909, 1.439691823552439
10.86974121634835, 1.259540922656358
10.858190271952632, 1.7244427650786445
10.836877811094455, 1.63959482225993
10.818699400299852, 1.6314605099476103
10.800104216184593, 1.690223781787134
10.795552223888057, 1.7489003423708038
10.784887556221891, 1.5856402503398697
10.780269865067467, 1.3432544341962942
10.773534845480487, 1.459613303900072
10.76907029631252, 1.5223290686997784
10.750036945812809, 1.3506696575840658
10.724608999847904, 1.5139057693321343
10.68584229162015, 1.696828690851908
10.681265188301373, 1.7089781220883922
10.673147306943545, 1.5708005629347446
10.65802244710978, 1.5259957691244885
10.655100562926085, 1.4087433978343924
10.654911919040481, 1.5890846091107578
10.639212734058503, 1.5397040232029697
10.60639469738815, 1.3266561192060102
10.592923538230886, 1.4905757579418697
10.587057971014493, 1.4171893879726545
10.580993571011106, 1.361738475071442
10.560929535232384, 1.4691356544046543
10.55386592418077, 1.444182735329925
10.533506104090813, 1.6456090425708851
10.520209895052476, 1.3109724040247104
10.511320856425721, 1.6486675883219595
10.478151400490233, 1.465923582023398
10.454709445277363, 1.635031682826808
10.443951461769117, 1.9254084796472415
10.433236656008281, 1.4213459555716943
10.418289605197403, 1.4806220315653333
10.40912820185652, 1.4515764790084174
10.399856278757174, 1.3135491800938135
10.398498443086151, 1.4068291327989442
10.375645583801507, 1.2914260284573185
10.374678732062542, 1.462815584623737
10.345533289693183, 1.3436469058872915
10.333093453273365, 1.4107077064887619
10.316764775506984, 1.553506557367328
10.276001810415547, 1.3322499308230804
10.27298350824588, 1.257103077869615
10.256986506746628, 1.4337026140345137
10.24666586061808, 1.5386487221962342
10.236525225759214, 1.328119426293004
10.229227004144988, 1.353131922924181
10.224992503748128, 1.434842305547348
10.200544256173803, 1.3185616769650832
10.188706622298609, 1.4116922411243107
10.1179014659337, 1.5857217539313821
10.105525535104789, 1.3501681605830624
10.105485492547844, 1.333691746329983
10.105210077887886, 1.7329062400930628
10.104399723215316, 1.973575858959257
10.099798578971384, 1.400002583303339
10.097016491754124, 1.6146408902513079
10.082619190404799, 1.6174350190213413
10.074620689655175, 1.441237301300464
10.07383716305113, 1.9512391943344043
10.028961451477652, 1.756782443614792
10.01630434782609, 1.5794848631556493
10.000214123707378, 1.574418878885395
9.974841590193915, 1.3581823446819068
9.969366949178474, 1.6342091878611351
9.968832726493899, 1.7288942267121483
9.960711462450593, 1.4293323471842383
9.947636041134363, 1.5846050512086463
9.915717141429287, 1.4502679615490133
9.911312170001958, 1.4064796687568246
9.90650674662669, 1.1078435912850313
9.860489398158064, 1.5993111206609616
9.853143836245145, 1.393739829622578
9.848235537403713, 1.4039634560051295
9.830057356642781, 1.3235477072303563
9.822697540118831, 1.7429142584872463
9.814402798600701, 1.6734589154967838
9.78052679542582, 1.4835716030802384
9.776619404583423, 1.479946911293127
9.732284857571218, 1.480346447421352
9.72708583208396, 1.6169573116862184
9.722013098713802, 1.4471255137261383
9.715470987910303, 1.4554207580172176
9.711001890359169, 1.531223211154691
9.708422663668168, 1.6637586618453786
9.698041771193612, 1.3746694023066195
9.696042470567996, 1.6588969520504677
9.680027986006998, 1.6850735897684173
9.66154256205231, 1.4726682336963386
9.612401446335658, 1.438960295843132
9.601109445277363, 1.6827467566077183
9.580468153020266, 1.5215601467713733
9.577748744675283, 1.3990129432113316
9.574447776111946, 1.6398124772210783
9.56355126784434, 1.3510904672362622
9.548639280359822, 1.530982029294983
9.542554383185767, 1.299346198492014
9.529221685453571, 1.447116170739791
9.499756180304011, 1.5359089475835457
9.466299762739991, 1.6580487548823626
9.465714534037332, 1.4256445836171476
9.45464800932867, 1.6080416133048092
9.439139805097453, 1.4371438872759796
9.426884676473646, 1.4501123756197316
9.408042185803652, 1.3244014606159655
9.400469087490155, 1.6945352244727068
9.389636888872639, 1.4100298371009097
9.38751567878033, 1.429061284788806
9.386749625187408, 1.3060461103785515
9.342061227450792, 1.4090680534221744
9.333672394571947, 1.4986686706773256
9.310910319488146, 1.32822920138684
9.287703401820218, 1.5303778920659485
9.264029770828873, 1.5102472136298029
9.262372938530737, 1.3973607577469702
9.25077511244378, 1.6453648511073007
9.236677754872565, 1.474419488275816
9.235264976207551, 1.5069981642345773
9.233178410794604, 1.7315022309761132
9.228213824122424, 1.6438714189963644
9.219596051031091, 1.3273994505814093
9.18984107946027, 1.3523505940189327
9.151060469765119, 1.2273681398088967
9.14202089431475, 1.4885691216092771
9.126845400829, 1.8798518876732144
9.102917112872138, 1.3826646043113429
9.090348040265583, 1.5708517515123401
9.08920539730135, 1.5923949232126409
9.063876811594204, 1.4022661733614616
9.061421131539495, 1.4942791198676786
9.0412143928036, 1.3710047211215097
9.040214580209897, 1.4579217697271474
9.021545948337309, 1.497065249424242
9.01241979010495, 1.2910334923082243
8.993784686604068, 1.5294220658911628
8.99266209000763, 1.4434342600467907
8.95017691154423, 1.5784613901644509
8.948342911877397, 1.433877087803377
8.939021783226035, 1.7197633660611882
8.917633161441259, 1.6459709994401717
8.91146093619857, 1.5068094298633785
8.885154755955357, 1.5774539653113808
8.867289546716005, 1.3683217779612238
8.85602876527838, 1.3729524858421454
8.841615442278862, 1.732774317770894
8.83260043447664, 1.532283198007602
8.812001882270545, 1.4427171246907884
8.806634362818594, 1.7438076021176336
8.803853478666074, 1.7231274484415515
8.7992280050451, 1.4321465509692841
8.79910592780533, 1.6241382006616163
8.75493969433194, 1.5492692171902962
8.744677383530458, 1.446600136319168
8.743088455772115, 1.5047330547745585
